Version Description,API number for each version,API_NAME,HEAD_FILE,OneUtopia1.0,OneUtopia1.1,OneUtopia1.2,OneUtopia1.3,OneUtopia1.4,OneUtopia1.5,OneUtopia1.6
,,MDrv_NSK2_CMChannelNum,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_GetOTPFieldValue,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_SetDbgLevel,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_SetPollingCnt,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_GetRNGThroughPut,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_RunFree,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_NSK2_PushSlowClock,drvNSK2.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_GetInfo,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_GetLibVer,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_GetStatus,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_SetDbgLevel,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_Init,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_ChipSelect,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_Reset,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_ReadID,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_SectorProtectVerify,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_CFI_Read,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_Read,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_EraseChip,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_EraseSec,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_Write,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_WriteCmdCycle,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_GetSectorOffset,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PARFLASH_GetSectorSize,drvPARFLASH.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_Init,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_SetPowerState,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_PollingV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_DetectV2,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_Set_HW_ResetDuration,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ResetHW_V2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadAttribMemV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ParseAttribMem,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteAttribMemV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteIOMemV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteIOMemLongV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadIOMemV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_IsModuleStillPluggedV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Set_Detect_Trigger,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Set_Detect_Enable,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Get_CD_IntervalV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_GetLibVer,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_SetCommandBitV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ResetInterfaceV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_IsDataAvailableV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadDataV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteDataV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_SwitchToIOmodeV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_NegotiateBufferSizeV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteBufferSizeV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_WaitForStatusBitV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadyStatus,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Exit,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_Enable_InterruptV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Set_InterruptStatusV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Get_InterruptStatusV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_InstarllIsrCallbackV2,drvPCMCIA.h,1,1,1,1,1,1,1
,,MDrv_PCMCIA_Polling,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_IsModuleStillPlugged,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_SetCommandBit,drvPCMCIA.h,0,0,1,1,1,1,1
,,MDrv_PCMCIA_ResetInterface,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_IsDataAvailable,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadData,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteData,drvPCMCIA.h,0,0,1,1,1,1,1
,,MDrv_PCMCIA_SwitchToIOmode,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_NegotiateBufferSize,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_WriteBufferSize,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_WaitForStatusBit,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_ResetHW,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteAttribMem,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadAttribMem,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteIOMem,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_WriteIOMemLong,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_ReadIOMem,drvPCMCIA.h,0,1,1,1,1,1,1
,,MDrv_PCMCIA_Get_CD_Interval,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_Enable_Interrupt,drvPCMCIA.h,0,0,1,1,1,1,1
,,MDrv_PCMCIA_Set_InterruptStatus,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_Get_InterruptStatus,drvPCMCIA.h,0,0,0,0,0,0,0
,,MDrv_PCMCIA_InstarllIsrCallback,drvPCMCIA.h,0,0,1,1,1,1,1
,,MDrv_PM_isRunning,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_InterruptRequest,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_LoadFw,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_RegWrite,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_RegRead,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_RegWriteBit,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RegReadBit,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RegWrite2byte,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RegWrite3byte,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_Control,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_CtrlWrite,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_CtrlRead,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_MemoryWrite,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_MemoryRead,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RTCEnableInterrupt,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RTC2EnableInterrupt,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RTC2SetMatchTime,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RTCSetMatchTime,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RTCGetMatchTime,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RTCSetSystemTime,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RTCGetSystemTime,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RTCInit,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_IRInit,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_KeypadInit,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_CalibrateRC,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_isDownloaded,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_Set_Download,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_IrqAttach,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_IrqDetach,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_IrqUnmask,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_IrqMask,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_IrqMaskAll,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_ActiveStandbyMode,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_IsActiveStandbyMode,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_Init,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetStatus,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetLibVer,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_PowerDown,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetMasterKey,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetDeviceID,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetChipID,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetPMMemAddr,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetInfo,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GPIOInit,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_SetDbgLevel,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RtcInit,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_Rtc_DisableInit,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RtcSetCounter,drvPM.h,0,1,1,1,1,1,1
,,MDrv_PM_RtcGetCounter,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_RtcSetMatchCounter,drvPM.h,0,1,1,1,1,1,1
,,MDrv_PM_RtcGetMatchCounter,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_GetExtraSramData,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_SetExtraSramData,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_SetSPIOffsetForMCU,drvPM.h,0,0,1,1,1,1,1
,,MDrv_PM_SetSRAMOffsetForMCU,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_SetDRAMOffsetForMCU,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PowerOnMode,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetWakeupSource,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetWakeupKey,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_Disable51,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GPIO4_SetPower,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_Init,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_Config,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_IRRecord_Init,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_IRRecord_Receive_Complete,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_IRRecord_Receive_Require,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_IRRecord_Transmit,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_IRRecord_SetCallBackFunction,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_IRRecord_Receive_Exit,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_RunTimePM_Disable_PassWord,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_STR_CheckFactoryPowerOnModePassword,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_STR_CheckFactoryPowerOnMode_Second,drvPM.h,0,0,0,0,0,0,0
,,MDrv_PM_Check_Version,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetSRAMSize,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_GetIRPowerOnKey,drvPM.h,1,1,1,1,1,1,1
,,MDrv_PM_PWM_Enable,drvPWM.h,0,0,0,0,0,0,1
,,MDrv_PM_PWM_Period,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_DutyCycle,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_Div,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_Polarity,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PM_PWM_Dben,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_SetPowerState,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_GetLibVer,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_GetStatus,drvPWM.h,0,0,1,1,1,1,1
,,MDrv_PWM_Init,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Oen,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Period,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_GetProperty,drvPWM.h,0,0,0,1,1,1,1
,,MDrv_PWM_DutyCycle,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_UnitDiv,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Div,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Polarity,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Vdben,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_ResetEn,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Dben,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_IMPULSE_EN,drvPWM.h,0,1,1,1,1,1,1
,,MDrv_PWM_ODDEVEN_SYNC,drvPWM.h,0,1,1,1,1,1,1
,,MDrv_PWM_RstMux,drvPWM.h,0,1,1,1,1,1,1
,,MDrv_PWM_RstCnt,drvPWM.h,0,1,1,1,1,1,1
,,MDrv_PWM_BypassUnit,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM01_CntMode,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM23_CntMode,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM67_CntMode,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_Shift,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_Nvsync,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_Align,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_Set3DMode,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_SetDbgLevel,drvPWM.h,1,1,1,1,1,1,1
,,MDrv_PWM_INV_3D_Flag,drvPWM.h,0,0,0,0,0,0,0
,,MDrv_PWM_3D_LR_Sync,drvPWM.h,1,1,1,1,1,1,1
,,PWMRegisterToUtopia,drvPWM_private.h,0,0,0,0,0,0,0
,,PWMClose,drvPWM_private.h,0,1,1,1,1,1,1
,,PWMIoctl,drvPWM_private.h,0,0,0,0,0,0,0
,,MDrv_PWS_GetLibVer,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_SetDbgLevel,drvPWS.h,1,1,1,1,1,1,1
,,MDrv_PWS_GetInfo,drvPWS.h,0,1,1,1,1,1,1
,,MDrv_PWS_GetStatus,drvPWS.h,0,1,1,1,1,1,1
,,MDrv_PWS_GetSourceInfo,drvPWS.h,0,1,1,1,1,1,1
,,MDrv_PWS_Read2Byte,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_IpPowerControl,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_Init,drvPWS.h,1,1,1,1,1,1,1
,,MDrv_PWS_HandleSource,drvPWS.h,1,1,1,1,1,1,1
,,MDrv_PWS_HandleIP,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_RegisterCallback,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_CancelCallback,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_PWS_SetPowerState,drvPWS.h,1,1,1,1,1,1,1
,,PWSRegisterToUtopia,drvPWS.h,0,0,0,0,0,0,0
,,PWSClose,drvPWS.h,0,0,0,0,0,0,0
,,PWSIoctl,drvPWS.h,0,0,0,0,0,0,0
,,MDrv_RASP_InitLibResource,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_Init,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_Exit,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_Reset,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_Alive,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_ReplacePackets,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_Confi,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_SetTSIF,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_GetTSIFStatus,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_FileinEnable,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_GetFileinEnable,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_GetCap,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_GetLibVer,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_GetTimerAndPacketNum,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_GetTsPayload,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_GetEventMask,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_SetBuffer,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_Start,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_Pause,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_GetWriteAddr,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_Notify,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_SetPacketMode,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_TimeStampSetRecordStamp,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_TimeStampGetRecordStamp,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_TimeStampSelRecordStampSrc,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_AllocFlt,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_SetPid,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_GetPid,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_ReleaseFlt,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_AttachInterrupt,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_EnableInterrupt,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_PVR_CallbackSize,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_SetEvent,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_SetPayload,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_SetDataSwap,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_PROC_RASP_PVR_SizeMet,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_CallbackIntCheck,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RASP_CallbackIntClr,drvRASP.h,0,0,0,0,0,0,0
,,MDrv_RTC_Init,drvRTC.h,1,1,1,1,1,1,1
,,MDrv_RTC_GetCount,drvRTC.h,1,1,1,1,1,1,1
,,MDrv_RTC_DeInit,drvRTC.h,0,0,0,0,0,0,0
,,RTCRegisterToUtopia,drvRTC.h,0,0,0,0,0,0,0
,,RTCClose,drvRTC.h,0,0,0,0,0,0,0
,,RTCIoctl,drvRTC.h,0,0,0,0,0,0,0
,,MDrv_RTC_SetPowerState,drvRTC.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBBU_OffsetLength,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetQmemSwBbuVacancy,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetFrameSize,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetBBUStartAddr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetTimeStamp,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetDecodeCnt,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBBUDepth,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBBUReadPtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBBUWritePtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetBBUReadPtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetBBUWritePtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetBBUDepth,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetPictureSize,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetDisplay,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_PushBBU,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetFileInfo,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Init,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_EnableDynamicScaling,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetVirtualBox,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetDynScalingParam,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_FlushQueue,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetESReadPtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_ReadSVDProgramCounter,drvRVD.h,0,0,0,0,0,0,1
,,MDrv_RVD_ChkCmdRdy,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetCmd,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetSpeed,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsDbgEnable,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetDbgLevel,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetDbgLevel,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetCfg,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetOSRegBase,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetFrameCnt,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetESWritePtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_CheckDispInfoRdy,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_CheckCaps,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsTSPlaying,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetTrickMode,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Play,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_AVSyncOn,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsAVSyncOn,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Pause,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Exit,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Resume,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_EnableLastFrameShowed,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_StepPlay,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsStepPlayDone,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsIdle,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsDispFinish,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsIFrameFound,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetErrCode,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_DbgGetData,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetLibVer,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_DispSetupDone,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetDispInfo,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetStatus,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBBU_ID,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetInfo,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetIDReadPtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetIDWritePtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetIDWritePtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetIDReadPtr,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetFrameInfo,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetForceISR,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetISRInfo,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetEnableISR,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetISREvent,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetDispRepeatCnt,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_JumpToPTS,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SkipToPTS,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_GetTrickMode,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_IsStepDecodeDone,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_StepDecode,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_Rst,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetFreezeImg,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_SetBlueScreen,drvRVD.h,0,0,0,0,0,0,0
,,MDrv_RVD_FireDecCmd,drvRVD.h,0,0,0,0,0,0,0
